Day,Price,Open,High,Low,close,adjusted_close,volume,Change %,RSI,SMA,EMA,MACD,MACD_Hist,MACD_Signal,SlowD,SlowK,WMA,Real Upper Band,Real Lower Band,Real Middle Band,Chaikin A/D,OBV,MOM,WILLR,ADX,CCI,Aroon Up,Aroon Down
1137,"2,896.72","2,896.96","2,900.18","2,885.13",2896.72,2896.72,3077060000,-0.17%,63.0794,2864.763,2868.7658,23.5346,2.3525,21.182,70.7965,53.8233,2876.8925,2919.6282,2809.8978,2864.763,1.48E+12,1.01E+12,46.3201,-17.3494,10.378,89.87,85,35
1138,"2,888.60","2,891.59","2,894.21","2,876.92",2888.6001,2888.6001,3241250000,-0.28%,60.7391,2866.2705,2870.6548,22.2406,0.8469,21.3938,55.7134,39.7882,2879.1627,2922.0089,2810.5321,2866.2705,1.49E+12,1.00E+12,30.1501,-24.4714,10.3444,60.4519,80,30
1139,"2,878.05","2,888.64","2,892.05","2,867.29",2878.05,2878.05,3139590000,-0.37%,57.8059,2867.288,2871.3591,20.1318,-1.0096,21.1414,41.2347,30.0926,2880.2845,2923.1064,2811.4696,2867.288,1.49E+12,9.99E+11,20.3501,-33.7251,10.0354,35.1668,75,25
1140,"2,871.68","2,868.26","2,883.81","2,864.12",2871.6799,2871.6799,2946270000,-0.22%,56.0845,2868.193,2871.3896,17.742,-2.7195,20.4615,31.2098,23.7486,2880.7028,2923.6789,2812.707,2868.193,1.48E+12,9.96E+11,18.0999,-39.3124,9.6523,15.9266,70,20
1141,"2,877.13","2,881.39","2,886.93","2,875.94",2877.1299,2877.1299,2731400000,0.19%,57.2315,2870.3855,2871.9363,16.1022,-3.4874,19.5896,26.593,25.9379,2881.5539,2923.5988,2817.1722,2870.3855,1.48E+12,9.99E+11,43.8499,-34.5322,9.3738,30.6009,65,15
1142,"2,887.89","2,871.57","2,892.52","2,866.78",2887.8899,2887.8899,2899660000,0.37%,59.4334,2873.6835,2873.4557,15.4923,-3.2778,18.7702,31.3387,44.3295,2883.221,2922.4671,2824.8999,2873.6835,1.48E+12,1.00E+12,65.96,-25.0944,8.968,32.4047,60,10
1143,"2,888.92","2,888.29","2,894.65","2,879.20",2888.9199,2888.9199,3264930000,0.04%,59.6428,2876.1315,2874.9285,14.9201,-3.08,18.0002,45.2342,65.4353,2884.6721,2922.7667,2829.4963,2876.1315,1.49E+12,1.01E+12,48.96,-24.1909,8.5198,44.2607,55,5
1144,"2,904.18","2,896.85","2,906.76","2,896.39",2904.1799,2904.1799,3254930000,0.53%,62.649,2880.422,2877.7144,15.5191,-1.9849,17.504,64.8301,84.7256,2887.3434,2920.3128,2840.5312,2880.422,1.49E+12,1.01E+12,85.8098,-14.484,8.4392,94.2824,50,0
1145,"2,904.98","2,906.38","2,908.30","2,895.77",2904.98,2904.98,3149800000,0.03%,62.802,2883.6365,2880.3111,15.8754,-1.3029,17.1782,79.7408,89.0614,2889.6823,2920.4446,2846.8284,2883.6365,1.49E+12,1.01E+12,64.29,-13.9181,8.4054,89.898,45,0
1146,"2,888.80","2,903.83","2,904.65","2,886.16",2888.8,2888.8,2947760000,-0.56%,57.7672,2885.57,2881.1196,14.6828,-1.9963,16.6792,84.4832,79.6625,2890.174,2919.0465,2852.0935,2885.57,1.49E+12,1.01E+12,38.6702,-42.0461,8.0672,40.2848,40,0
1147,"2,904.31","2,890.74","2,911.17","2,890.43",2904.3101,2904.3101,3074610000,0.54%,60.9279,2887.933,2883.3282,14.8185,-1.4885,16.307,81.0837,74.5271,2891.9588,2919.649,2856.217,2887.933,1.49E+12,1.01E+12,47.26,-19.5133,7.9376,77.7113,35,0
1148,"2,907.95","2,906.60","2,912.36","2,903.82",2907.95,2907.95,3280020000,0.13%,61.6371,2890.1825,2885.6731,15.0462,-1.0086,16.0549,75.2571,71.5817,2893.8652,2920.8593,2859.5056,2890.1825,1.49E+12,1.02E+12,44.99,-13.6867,7.8497,100.9269,30,10
1149,"2,930.75","2,919.73","2,934.80","2,919.73",2930.75,2930.75,3337730000,0.78%,65.738,2893.629,2889.9661,16.872,0.6537,16.2183,76.8567,84.4612,2897.7287,2926.2145,2861.0435,2893.629,1.49E+12,1.02E+12,68.9299,-5.0143,8.3692,194.842,100,5
1150,"2,929.67","2,936.76","2,940.91","2,927.11",2929.6699,2929.6699,5607610000,-0.04%,65.3894,2897.2635,2893.7475,18.0241,1.4446,16.5794,80.2711,84.7704,2901.1612,2928.8884,2865.6386,2897.2635,1.49E+12,1.01E+12,72.6899,-14.3076,9.0082,195.5169,100,0
1151,"2,919.37","2,921.83","2,923.79","2,912.63",2919.3701,2919.3701,3372210000,-0.35%,62.0851,2899.4975,2896.1877,17.8996,1.0561,16.8435,81.7965,76.1579,2903.2666,2930.7385,2868.2565,2899.4975,1.49E+12,1.01E+12,44.6802,-28.0503,9.1218,110.2775,95,0
1152,"2,915.56","2,921.75","2,923.95","2,913.70",2915.5601,2915.5601,3285480000,-0.13%,60.887,2900.4385,2898.0327,17.2942,0.3606,16.9336,72.3598,56.1511,2904.7964,2932.4157,2868.4613,2900.4385,1.48E+12,1.01E+12,18.8201,-33.012,9.2339,94.2659,90,40
1153,"2,905.97","2,916.98","2,931.15","2,903.28",2905.97,2905.97,3388620000,-0.33%,57.9254,2900.861,2898.7886,15.8577,-0.8607,16.7184,54.7843,32.0438,2905.3232,2932.896,2868.826,2900.861,1.48E+12,1.00E+12,8.45,-45.5008,9.0012,64.9122,85,35
1154,"2,914.00","2,911.65","2,927.22","2,909.27",2914,2914,3060850000,0.28%,59.6551,2900.859,2900.2373,15.1922,-1.221,16.4132,36.8749,22.4297,2906.5745,2932.8907,2868.8273,2900.859,1.48E+12,1.01E+12,-0.04,-35.0436,8.7801,78.2994,80,30
1155,"2,913.98","2,910.03","2,920.53","2,907.50",2913.98,2913.98,3432300000,0.00%,59.6486,2901.5015,2901.5462,14.496,-1.5338,16.0297,26.3833,24.6763,2907.8241,2934.0406,2868.9623,2901.5015,1.48E+12,1.00E+12,12.8501,-35.0697,8.5109,59.2711,75,25
1156,"2,924.59","2,926.29","2,937.06","2,917.91",2924.5901,2924.5901,3364190000,0.36%,61.9391,2902.655,2903.7408,14.6317,-1.1184,15.7501,30.1426,43.3217,2910.0231,2936.7151,2868.5949,2902.655,1.48E+12,1.01E+12,23.0701,-21.2526,8.7394,105.0564,70,20
1157,"2,923.43","2,923.80","2,931.42","2,919.37",2923.4299,2923.4299,3401880000,-0.04%,61.5371,2903.9905,2905.616,14.4788,-1.0171,15.4959,40.5691,53.7092,2912.0016,2939.0936,2868.8873,2903.9905,1.48E+12,1.00E+12,26.71,-22.7634,8.9565,86.5655,65,15
1158,"2,925.51","2,931.69","2,939.86","2,921.36",2925.51,2925.51,3598710000,0.07%,62.0026,2905.836,2907.5106,14.3599,-0.9088,15.2687,52.1648,59.4634,2914.0511,2941.3867,2870.2853,2905.836,1.48E+12,1.01E+12,36.9099,-20.0546,9.396,94.6864,60,10
1159,"2,901.61","2,919.35","2,919.78","2,883.92",2901.6101,2901.6101,3496860000,-0.82%,54.0858,2907.014,2906.9487,12.1966,-2.4577,14.6543,54.0496,48.9762,2913.6486,2940.2925,2873.7354,2907.014,1.48E+12,1.00E+12,23.5601,-51.1784,9.2189,-27.7172,55,5
1160,"2,885.57","2,902.54","2,909.64","2,869.29",2885.5701,2885.5701,3328980000,-0.55%,49.6108,2907.7085,2904.9126,9.0831,-4.4569,13.54,48.4074,36.7826,2911.6064,2938.4949,2876.9221,2907.7085,1.47E+12,9.99E+11,13.8901,-74.6525,9.4091,-99.3337,50,0
1161,"2,884.43","2,877.53","2,889.45","2,862.08",2884.4299,2884.4299,3330320000,-0.04%,49.3055,2908.0735,2902.9619,6.4493,-5.6726,12.1219,37.856,27.8091,2909.3893,2937.5461,2878.6008,2908.0735,1.48E+12,9.96E+11,7.3,-71.648,9.7551,-144.722,45,100
1162,"2,880.34","2,882.51","2,894.83","2,874.27",2880.3401,2880.3401,3520500000,-0.14%,48.1861,2907.696,2900.8074,3.9861,-6.5087,10.4947,29.8951,25.0935,2906.7481,2938.3623,2877.0297,2907.696,1.48E+12,9.92E+11,-7.5498,-76.8362,9.9152,-123.4186,40,95
1163,"2,785.68","2,873.90","2,874.02","2,784.86",2785.6799,2785.6799,4501250000,-3.29%,31.0245,2902.534,2889.8429,-5.5405,-12.8282,7.2877,23.503,17.6063,2895.1275,2963.697,2841.371,2902.534,1.47E+12,9.88E+11,-103.24,-99.4746,11.5317,-340.0312,35,100
1164,"2,728.37","2,776.87","2,795.14","2,710.51",2728.3701,2728.3701,4890630000,-2.06%,25.2854,2893.7435,2874.4645,-17.5129,-19.8405,2.3276,17.9058,11.0177,2878.5405,2991.2006,2796.2864,2893.7435,1.47E+12,9.83E+11,-175.8098,-92.2482,13.7244,-363.7799,30,100
1165,"2,767.13","2,770.54","2,775.77","2,729.44",2767.1299,2767.1299,3966040000,1.42%,33.9799,2886.851,2864.2422,-23.6015,-20.7432,-2.8582,14.0185,13.4316,2866.482,2998.6044,2775.0976,2886.851,1.47E+12,9.87E+11,-137.8501,-75.4254,15.8075,-237.5143,25,95
1166,"2,750.79","2,763.83","2,775.99","2,749.03",2750.79,2750.79,3300140000,-0.59%,32.3114,2879.9505,2853.4372,-29.4062,-21.2384,-8.1678,14.9876,20.5135,2853.5238,3006.442,2753.459,2879.9505,1.47E+12,9.83E+11,-138.01,-82.5173,17.7806,-180.006,20,90
1167,"2,809.92","2,767.05","2,813.46","2,766.91",2809.9199,2809.9199,3428340000,2.15%,42.9773,2875.231,2849.2927,-28.9021,-16.5874,-12.3147,23.9116,37.7897,2846.8542,3004.7424,2745.7197,2875.231,1.47E+12,9.87E+11,-94.3901,-56.8533,18.7399,-104.5358,15,85
1168,"2,809.21","2,811.67","2,816.94","2,781.81",2809.21,2809.21,3321710000,-0.03%,42.8918,2870.294,2845.4753,-28.2344,-12.7357,-15.4986,38.9219,58.4626,2840.5665,3001.9502,2738.6378,2870.294,1.47E+12,9.84E+11,-98.74,-57.1615,19.5732,-83.1277,10,80
1169,"2,768.78","2,802.00","2,806.04","2,755.18",2768.78,2768.78,3616440000,-1.44%,38.3256,2862.1955,2838.171,-30.6146,-12.0928,-18.5218,54.139,66.1649,2830.8985,2997.8459,2726.5451,2862.1955,1.47E+12,9.80E+11,-161.97,-74.7092,20.6363,-97.6093,5,75
1170,"2,767.78","2,775.66","2,797.77","2,760.27",2767.78,2767.78,3566490000,-0.04%,38.2197,2854.101,2831.4671,-32.2104,-10.9509,-21.2595,59.91,55.1024,2821.9066,2991.9823,2716.2197,2854.101,1.47E+12,9.76E+11,-161.8899,-75.0294,21.6463,-86.6126,0,70
1171,"2,755.88","2,773.94","2,778.94","2,749.22",2755.8799,2755.8799,3307140000,-0.43%,36.9407,2845.9265,2824.2683,-34.0429,-10.2267,-23.8162,49.5785,27.4682,2812.5522,2986.7151,2705.1379,2845.9265,1.47E+12,9.73E+11,-163.4902,-80.2181,22.7158,-89.5026,35,65
1172,"2,740.69","2,721.03","2,753.59","2,691.43",2740.6899,2740.6899,4348580000,-0.55%,35.3511,2837.183,2816.3085,-36.3024,-9.9889,-26.3134,36.0449,25.5642,2802.5297,2981.2691,2693.0969,2837.183,1.47E+12,9.69E+11,-174.8701,-80.1715,24.2161,-108.9563,30,100
1173,"2,656.10","2,737.87","2,742.59","2,651.89",2656.1001,2656.1001,4709310000,-3.09%,28.2303,2824.6895,2801.0505,-44.4068,-14.4747,-29.9321,23.4345,17.2712,2785.2837,2985.1524,2664.2266,2824.6895,1.47E+12,9.64E+11,-249.8699,-98.538,25.8993,-135.9288,25,100
1174,"2,705.57","2,674.88","2,722.70","2,667.84",2705.5701,2705.5701,4634770000,1.86%,36.148,2814.268,2791.9572,-46.3041,-13.0976,-33.2065,23.0314,26.2589,2773.939,2977.2297,2651.3063,2814.268,1.47E+12,9.69E+11,-208.4299,-81.3591,27.4983,-111.6389,20,95
1175,"2,658.69","2,667.86","2,692.38","2,628.16",2658.6899,2658.6899,4803150000,-1.73%,32.5643,2801.5035,2779.265,-51.0026,-14.2369,-36.7657,21.1519,19.9256,2759.122,2971.083,2631.924,2801.5035,1.47E+12,9.64E+11,-255.29,-90.2053,29.2452,-135.8665,15,100
1176,"2,641.25","2,682.65","2,706.85","2,603.54",2641.25,2641.25,4673700000,-0.66%,31.3474,2787.3365,2766.1208,-55.4938,-14.9824,-40.5113,24.5256,27.3924,2743.8598,2960.7163,2613.9567,2787.3365,1.47E+12,9.59E+11,-283.3401,-88.7875,31.0287,-132.9425,10,100
1177,"2,682.63","2,640.68","2,685.43","2,635.34",2682.6299,2682.6299,5106380000,1.57%,37.2082,2775.2965,2758.1692,-55.0791,-11.6542,-43.4249,27.1347,34.0861,2733.8877,2942.5362,2608.0568,2775.2965,1.47E+12,9.64E+11,-240.8,-76.4838,32.723,-109.2513,5,95
1178,"2,711.74","2,705.60","2,736.69","2,705.60",2711.74,2711.74,5112420000,1.09%,40.9417,2764.608,2753.7474,-51.8044,-6.7036,-45.1008,38.6342,54.424,2727.8347,2918.9039,2610.3121,2764.608,1.47E+12,9.69E+11,-213.77,-65.7855,33.2431,-53.7573,0,90
1179,"2,740.37","2,717.58","2,741.67","2,708.85",2740.3701,2740.3701,4708420000,1.06%,44.3662,2756.546,2752.4734,-46.3645,-1.0109,-45.3535,55.8589,79.0665,2725.5263,2897.6517,2615.4403,2756.546,1.47E+12,9.74E+11,-161.24,-55.2989,33.6418,-34.6054,0,85
1180,"2,723.06","2,745.45","2,756.55","2,700.44",2723.0601,2723.0601,4237930000,-0.63%,42.7872,2748.4205,2749.6721,-42.9549,1.9189,-44.8738,73.2116,86.1444,2722.3372,2877.0344,2619.8066,2748.4205,1.47E+12,9.70E+11,-162.51,-58.9687,33.7364,-32.1206,0,80
1181,"2,738.31","2,726.37","2,744.27","2,717.94",2738.3101,2738.3101,3623320000,0.56%,44.6152,2741.1145,2748.59,-38.5776,5.037,-43.6146,84.1951,87.3744,2721.3743,2853.5812,2628.6478,2741.1145,1.47E+12,9.73E+11,-146.1199,-53.7334,33.8263,-15.1541,5,75
1182,"2,755.45","2,738.40","2,756.82","2,737.08",2755.45,2755.45,3510860000,0.63%,46.6325,2734.87,2749.2433,-33.3411,8.2188,-41.5599,86.799,86.878,2722.7396,2827.9137,2641.8263,2734.87,1.48E+12,9.77E+11,-124.8901,-43.8369,33.666,23.4216,0,70
1183,"2,813.89","2,774.13","2,815.15","2,774.13",2813.8899,2813.8899,3914750000,2.12%,52.8024,2736.2805,2755.4002,-24.1966,13.8906,-38.0872,89.3534,93.8077,2730.2653,2833.1395,2639.4215,2736.2805,1.48E+12,9.81E+11,28.21,-1.4293,32.5301,119.1832,0,65
1184,"2,806.83","2,806.38","2,814.75","2,794.99",2806.8301,2806.8301,3630490000,-0.25%,52.0374,2740.2035,2760.2982,-17.3196,16.6141,-33.9337,92.364,96.4062,2736.9843,2841.7074,2638.6996,2740.2035,1.48E+12,9.77E+11,78.46,-4.7375,31.4509,112.3874,20,60
1185,"2,781.01","2,794.10","2,794.10","2,764.24",2781.01,2781.01,4019090000,-0.92%,49.2882,2740.8975,2762.2708,-13.794,16.1118,-29.9058,91.9078,85.5096,2740.8706,2843.314,2638.481,2740.8975,1.48E+12,9.73E+11,13.8801,-16.8369,30.7858,65.0833,15,55
1186,"2,726.22","2,773.93","2,775.99","2,722.00",2726.22,2726.22,3670930000,-1.97%,44.0857,2739.669,2758.8374,-15.2452,11.7284,-26.9736,78.6561,54.0525,2739.4728,2842.1708,2637.1672,2739.669,1.48E+12,9.70E+11,-24.5701,-42.5117,30.5823,3.3992,10,50
1187,"2,722.18","2,730.05","2,754.60","2,714.98",2722.1799,2722.1799,4091440000,-0.15%,43.7274,2735.282,2755.3462,-16.5308,8.3543,-24.8851,55.0316,25.5328,2737.8071,2832.7693,2637.7947,2735.282,1.47E+12,9.66E+11,-87.74,-44.4049,30.455,-9.9169,5,45
1188,"2,701.58","2,737.90","2,746.80","2,685.75",2701.5801,2701.5801,4402370000,-0.76%,41.9,2729.9005,2750.2256,-18.9929,4.7137,-23.7066,29.1939,7.9965,2734.5974,2822.2153,2637.5857,2729.9005,1.47E+12,9.61E+11,-107.6299,-53.6694,30.5969,-39.3878,0,40
1189,"2,730.20","2,693.52","2,735.38","2,670.75",2730.2,2730.2,4179140000,1.06%,45.2465,2727.9715,2748.3184,-18.4224,4.2274,-22.6498,18.6937,22.5517,2734.6259,2818.552,2637.391,2727.9715,1.48E+12,9.65E+11,-38.5801,-40.1446,30.8584,-33.0673,70,35
1190,"2,736.27","2,718.54","2,746.75","2,712.16",2736.27,2736.27,3975180000,0.22%,45.9416,2726.396,2747.1709,-17.2813,4.2948,-21.5761,23.8189,40.9084,2735.4163,2815.2314,2637.5606,2726.396,1.48E+12,9.69E+11,-31.51,-37.2761,30.9071,12.2089,65,30
1191,"2,690.73","2,730.74","2,733.16","2,681.09",2690.73,2690.73,3772900000,-1.66%,41.7551,2723.1385,2741.7956,-19.8231,1.4024,-21.2255,36.0736,44.7607,2732.0195,2812.1882,2634.0888,2723.1385,1.48E+12,9.65E+11,-65.1499,-58.7968,31.2192,-46.9681,60,25
1192,"2,641.89","2,654.60","2,669.44","2,631.52",2641.8899,2641.8899,4357900000,-1.82%,37.8603,2718.1985,2732.2808,-25.4848,-3.4074,-22.0774,39.121,31.6938,2724.2816,2813.5446,2622.8524,2718.1985,1.47E+12,9.61E+11,-98.8,-81.8771,31.8796,-140.2622,55,20
1193,"2,649.93","2,657.74","2,670.73","2,649.82",2649.9299,2649.9299,3233550000,0.30%,38.8487,2717.89,2724.4378,-28.9887,-5.5291,-23.4596,30.9071,16.2668,2717.7798,2814.0741,2621.7059,2717.89,1.47E+12,9.64E+11,-6.1702,-78.0776,32.4841,-114.9522,50,15
1194,"2,632.56","2,633.36","2,647.55","2,631.09",2632.5601,2632.5601,1651650000,-0.66%,37.4924,2714.2395,2715.6876,-32.7893,-7.4637,-25.3256,18.9027,8.7477,2709.6531,2817.3121,2611.1669,2714.2395,1.47E+12,9.63E+11,-73.01,-86.2861,33.1876,-133.606,45,10
1195,"2,673.45","2,649.97","2,674.35","2,649.97",2673.45,2673.45,3443950000,1.55%,42.4693,2714.9775,2711.6649,-32.1314,-5.4446,-26.6867,14.8657,19.5828,2705.7684,2816.6504,2613.3045,2714.9775,1.47E+12,9.66E+11,14.76,-66.9628,33.3801,-85.1956,40,5
1196,"2,682.17","2,663.75","2,682.53","2,655.89",2682.1699,2682.1699,3485220000,0.33%,43.4795,2717.0235,2708.8559,-30.5541,-3.0939,-27.4602,25.2292,47.3573,2702.6439,2814.2282,2619.8187,2717.0235,1.48E+12,9.70E+11,40.9199,-72.2482,33.423,-76.4973,35,0
1197,"2,743.79","2,691.45","2,744.00","2,684.38",2743.79,2743.79,3951670000,2.30%,50.0089,2720.0815,2712.183,-24.0546,2.7244,-26.7791,49.0483,80.205,2705.1931,2816.6116,2623.5514,2720.0815,1.48E+12,9.74E+11,61.1602,-38.7699,32.5297,9.8788,30,85
1198,"2,737.76","2,736.97","2,753.75","2,722.94",2737.8,2737.8,3560770000,-0.22%,49.4247,2721.3845,2714.6227,-19.1662,6.0903,-25.2565,74.3108,95.3702,2706.8806,2818.1323,2624.6367,2721.3845,1.48E+12,9.70E+11,26.0601,-42.0243,31.5499,34.3922,25,80
1199,"2,760.17","2,737.76","2,760.88","2,732.76",2760.1699,2760.1699,4658580000,0.82%,51.6455,2722.3745,2718.9605,-13.3333,9.5386,-22.8719,90.3218,95.3902,2710.5744,2820.2775,2624.4715,2722.3745,1.48E+12,9.75E+11,19.7998,-29.8707,30.5222,55.816,20,75
1200,"2,790.37","2,790.50","2,800.18","2,773.38",2790.3701,2790.3701,4186060000,1.09%,54.4856,2725.74,2725.7614,-6.2022,13.3357,-19.5379,94.6488,93.1859,2717.0502,2828.035,2623.445,2725.74,1.48E+12,9.79E+11,67.3101,-13.4629,29.0428,110.3365,15,70
1201,"2,700.06","2,782.43","2,785.93","2,697.18",2700.0601,2700.0601,4499840000,-3.24%,45.9839,2723.8275,2723.3137,-7.7488,9.4313,-17.1801,85.7589,68.7006,2714.6045,2826.5404,2621.1146,2723.8275,1.48E+12,9.74E+11,-38.25,-62.5285,28.4106,6.8847,10,65
1202,"2,695.95","2,663.51","2,696.15","2,621.53",2695.95,2695.95,5141470000,-0.15%,45.6427,2720.8525,2720.7076,-9.2,6.3841,-15.5841,70.451,49.4663,2711.9495,2823.1754,2618.5296,2720.8525,1.49E+12,9.69E+11,-59.5,-61.5639,28.3963,-80.8012,5,100
1203,"2,633.08","2,691.26","2,708.54","2,623.14",2633.0801,2633.0801,4216690000,-2.33%,40.7718,2711.812,2712.3621,-15.2475,0.2693,-15.5168,46.2404,20.5543,2703.5902,2811.575,2612.049,2711.812,1.48E+12,9.65E+11,-180.8098,-94.0223,28.2315,-97.7177,0,95
1204,"2,637.72","2,630.86","2,647.51","2,583.23",2637.72,2637.72,4151030000,0.18%,41.2588,2703.3565,2705.2534,-19.4416,-3.1399,-16.3017,31.4778,24.4128,2696.5338,2798.008,2608.705,2703.3565,1.48E+12,9.69E+11,-169.1101,-74.8836,28.3524,-134.6447,0,100
1205,"2,636.78","2,664.44","2,674.35","2,621.30",2636.78,2636.78,3905870000,-0.04%,41.1866,2696.145,2698.7321,-22.581,-5.0234,-17.5576,21.4335,19.3333,2690.1932,2787.9674,2604.3226,2696.145,1.48E+12,9.65E+11,-144.23,-75.3169,28.1417,-88.4557,75,95
1206,"2,651.07","2,658.23","2,685.44","2,650.26",2651.0701,2651.0701,3955890000,0.54%,42.7891,2692.3875,2694.1928,-23.6434,-4.8687,-18.7748,26.3234,35.2242,2685.9003,2785.1255,2599.6495,2692.3875,1.48E+12,9.69E+11,-75.1499,-68.7301,27.8098,-51.9289,70,90
1207,"2,650.54","2,658.70","2,670.19","2,637.27",2650.54,2650.54,3927720000,-0.02%,42.7436,2688.8055,2690.0354,-24.2486,-4.3791,-19.8695,33.1048,44.757,2681.9149,2782.1957,2595.4153,2688.8055,1.48E+12,9.65E+11,-71.6399,-68.9744,27.5945,-62.1156,65,85
1208,"2,599.95","2,629.68","2,635.07","2,593.84",2599.95,2599.95,4035020000,-1.91%,38.6202,2683.724,2681.4559,-28.4821,-6.8901,-21.592,40.4616,41.4037,2673.4524,2784.545,2582.903,2683.724,1.48E+12,9.61E+11,-101.6301,-92.2932,27.705,-121.7718,60,80
1209,"2,545.94","2,590.75","2,601.13","2,530.54",2545.9399,2545.9399,4616350000,-2.08%,34.8429,2674.511,2668.5496,-35.7828,-11.3526,-24.4302,37.6108,26.6717,2660.3301,2789.3598,2559.6622,2674.511,1.47E+12,9.57E+11,-184.26,-94.2887,28.2037,-180.923,55,100
1210,"2,546.16","2,559.90","2,573.99","2,528.71",2546.1599,2546.1599,4470880000,0.01%,34.8703,2665.0055,2656.8934,-41.0775,-13.3178,-27.7596,26.8511,12.478,2648.1062,2788.9441,2541.0669,2665.0055,1.47E+12,9.61E+11,-190.1101,-93.5721,28.688,-177.6045,50,100
1211,"2,506.96","2,547.05","2,585.29","2,488.96",2506.96,2506.96,5127940000,-1.54%,32.3285,2655.817,2642.614,-47.8846,-16.1,-31.7846,16.4952,10.3359,2633.0543,2796.8361,2514.7978,2655.817,1.47E+12,9.56E+11,-183.77,-94.2163,29.3722,-182.692,45,100
1212,"2,467.42","2,496.77","2,509.63","2,441.18",2467.4199,2467.4199,5585780000,-1.58%,30.0062,2647.0935,2625.9289,-55.8264,-19.2334,-36.593,11.449,11.5331,2615.1117,2810.317,2483.87,2647.0935,1.47E+12,9.50E+11,-174.47,-92.6908,30.2634,-205.4963,40,100
1213,"2,416.62","2,465.38","2,504.41","2,408.55",2416.6201,2416.6201,7609010000,-2.06%,27.3493,2635.428,2605.9947,-65.4647,-23.0974,-42.3673,10.3626,9.2187,2593.1619,2827.0515,2443.8045,2635.428,1.46E+12,9.43E+11,-233.3098,-97.9394,31.2597,-189.2995,35,100
1214,"2,351.10","2,400.56","2,410.34","2,351.10",2351.1001,2351.1001,2613930000,-2.71%,24.4143,2621.355,2581.719,-77.4968,-28.1036,-49.3932,8.8866,5.908,2566.083,2849.5965,2393.1135,2621.355,1.46E+12,9.40E+11,-281.46,-100,32.4432,-200.0481,30,100
1215,"2,467.70","2,363.12","2,467.76","2,346.58",2467.7,2467.7,4233990000,4.96%,37.0658,2611.0675,2570.8601,-76.739,-21.8767,-54.8624,11.1455,18.31,2551.4492,2847.3937,2374.7414,2611.0675,1.46E+12,9.44E+11,-205.75,-73.2981,32.8627,-130.8527,25,100
1216,"2,488.83","2,442.50","2,489.10","2,397.94",2488.8301,2488.8301,4096610000,0.86%,39.0131,2601.4005,2563.0477,-73.5853,-14.9783,-58.607,23.404,45.9942,2539.8075,2841.0952,2361.7058,2601.4005,1.47E+12,9.49E+11,-193.3398,-68.6398,33.0191,-94.8161,20,95
1217,"2,485.74","2,498.77","2,520.27","2,472.89",2485.74,2485.74,3702620000,-0.12%,38.8281,2588.498,2555.6851,-70.5223,-9.5322,-60.99,45.6683,72.7008,2528.7922,2823.8874,2353.1086,2588.498,1.47E+12,9.45E+11,-258.05,-69.321,32.8264,-64.2577,15,90
1218,"2,506.85","2,498.94","2,509.24","2,482.82",2506.8501,2506.8501,3442870000,0.85%,40.8447,2576.9505,2551.0341,-65.6348,-3.7158,-61.919,68.4135,86.5455,2521.0163,2804.4364,2349.4646,2576.9505,1.47E+12,9.48E+11,-230.95,-64.6671,32.6433,-53.5497,10,85
1219,"2,510.03","2,476.96","2,519.49","2,467.47",2510.03,2510.03,3733160000,0.13%,41.1523,2564.4435,2547.129,-60.804,0.892,-61.696,82.693,88.8326,2514.6429,2777.2954,2351.5916,2564.4435,1.47E+12,9.52E+11,-250.1399,-63.966,32.5638,-48.3503,5,80
1220,"2,447.89","2,491.92","2,493.14","2,443.96",2447.8899,2447.8899,3822860000,-2.48%,37.1759,2547.3195,2537.6776,-61.2833,0.3302,-61.6134,83.705,75.7367,2503.5425,2738.7389,2355.9001,2547.3195,1.47E+12,9.48E+11,-342.4802,-76.941,32.6303,-69.4633,0,75
1221,"2,531.94","2,474.33","2,538.07","2,474.33",2531.9399,2531.9399,4213410000,3.43%,44.7736,2538.9135,2537.1312,-54.2555,5.8863,-60.1419,80.2368,76.1409,2502.0778,2717.0711,2360.7559,2538.9135,1.47E+12,9.52E+11,-168.1201,-48.79,32.181,-21.6176,0,70
1222,"2,549.69","2,535.61","2,566.16","2,524.56",2549.6899,2549.6899,4104710000,0.70%,46.2194,2531.6005,2538.3273,-46.7152,10.7413,-57.4565,75.1637,73.6135,2503.1041,2694.7487,2368.4523,2531.6005,1.47E+12,9.56E+11,-146.26,-43.8861,31.4576,12.663,5,65
1223,"2,574.41","2,568.11","2,579.82","2,547.56",2574.4099,2574.4099,4083030000,0.97%,48.2072,2528.667,2541.7637,-38.3032,15.3226,-53.6259,80.5877,92.0087,2507.1812,2686.4321,2370.9019,2528.667,1.47E+12,9.61E+11,-58.6702,-32.7658,30.6294,38.9858,0,60
1224,"2,584.96","2,580.00","2,595.32","2,568.89",2584.96,2584.96,4052480000,0.41%,49.0531,2526.029,2545.8776,-30.4346,18.5531,-48.9876,85.8402,91.8984,2512.5425,2678.0726,2373.9854,2526.029,1.48E+12,9.65E+11,-52.76,-29.6524,29.6827,59.1392,10,55
1225,"2,596.64","2,573.51","2,597.82","2,562.02",2596.6399,2596.6399,3704500000,0.45%,50.0047,2524.022,2550.7121,-22.9911,20.7972,-43.7883,93.3266,96.0725,2519.2673,2671.1449,2376.899,2524.022,1.48E+12,9.68E+11,-40.1401,-26.2055,28.8399,67.9842,5,50
